Name,Number,Source,Position,Trigger,Anode,Cathode,Shield,Livetime,Corrected Livetime,Events,Corrected Events,Processed,Category,Comment
xe100_150710_1200,1507101200,Th232,around,S1,4.4,12,closed,1281.45,1281.5,161695,161695,0.4.5,,
xe100_150710_1603,1507101603,Rn220,other,S1,4.4,12,closed,7119.13,7119.1,100000,100000,0.4.5,,"Rn220 40kBq , pulse mode 20 m open, 20 m close"
xe100_150710_1840,1507101840,Rn220,other,S1,4.4,12,closed,7112.11,7112.1,100000,100000,0.4.5,,"Rn220 40kBq , pulse mode 20 m open, 20 m close"
xe100_150710_2056,1507102056,Rn220,other,S1,4.4,12,closed,7529.96,7530,100000,100000,0.4.5,,"Rn220 40kBq , pulse mode 20 m open, 20 m close"
xe100_150710_2318,1507102318,Rn220,other,S1,4.4,12,closed,8424.24,8424.2,100000,100000,0.4.5,,"Rn220 40kBq , pulse mode 20 m open, 20 m close"
xe100_150711_0151,1507110151,Rn220,other,S1,4.4,12,closed,9640.57,9640.6,100000,100000,0.4.5,,"Rn220 40kBq , pulse mode 20 m open, 20 m close"
xe100_150711_0441,1507110441,Rn220,other,S1,4.4,12,closed,11431.9,11431.9,100000,100000,0.4.5,,"Rn220 40kBq , pulse mode 20 m open, 20 m close"
xe100_150711_0800,1507110800,Rn220,other,S1,4.4,12,closed,13431.3,13431.3,100000,100000,0.4.5,,"Rn220 40kBq , pulse mode 20 m open, 20 m close"
xe100_150711_1150,1507111150,Rn220,other,S1,4.4,12,closed,16081.4,16081.4,100000,100000,0.4.5,,"Rn220 40kBq , pulse mode 20 m open, 20 m close"
xe100_150711_1623,1507111623,Rn220,other,S1,4.4,12,closed,19715.4,19715.4,100000,100000,0.4.5,,"Rn220 40kBq , pulse mode 20 m open, 20 m close"
xe100_150711_2156,1507112156,Rn220,other,S1,4.4,12,closed,24388.6,24388.6,100000,100000,0.4.5,,"Rn220 40kBq , pulse mode 20 m open, 20 m close"
xe100_150712_0446,1507120446,Rn220,other,S1,4.4,12,closed,29844.4,29844.4,100000,100000,0.4.5,,"Rn220 40kBq , pulse mode 20 m open, 20 m close"
xe100_150712_1308,1507121308,Rn220,other,S1,4.4,12,closed,35532.8,35532.8,100000,100000,0.4.5,,"Rn220 40kBq , pulse mode 20 m open, 20 m close"
xe100_150712_2302,1507122302,Rn220,other,S1,4.4,12,closed,39822.5,39822.5,100000,100000,0.4.5,,"Rn220 40kBq , pulse mode 20 m open, 20 m close"
xe100_150713_1008,1507131008,Rn220,other,S1,4.4,12,closed,570.752,570.8,1396,1396,0.4.5,,"Rn220 40kBq , pulse mode 20 m open, 20 m close"
xe100_150713_1033,1507131033,LED,other,EXT,4.4,12,closed,1022.13,,100000,,,,
xe100_150713_1112,1507131112,Cs137,red,S1,4.4,12,closed,2070.88,2070.9,100000,100000,0.4.5,,
xe100_150713_1157,1507131157,Rn220,other,S1,4.4,12,closed,43105.9,43105.9,100000,100000,0.4.5,,"Rn220 40 KBq, source: closed"
xe100_150713_2358,1507132358,Rn220,other,S1,4.4,12,closed,40230,40230,90812,90812,0.4.5,,"Rn220 40 KBq, source: closed"
xe100_150714_1122,1507141122,Rn220,other,S1,4.4,12,closed,5024.55,5024.6,100000,100000,0.4.5,,"Rn220 40 KBq, 48h pulse-width"
xe100_150714_1358,1507141358,Rn220,other,S1,4.4,12,closed,2959.62,2959.6,100000,100000,0.4.5,,"Rn220 40 KBq, 48h pulse-width"
xe100_150714_1620,1507141620,Rn220,other,S1,4.4,12,closed,2234.21,2234.2,100000,100000,0.4.5,,"Rn220 40 KBq, 48h pulse-width"
xe100_150714_1839,1507141839,Rn220,other,S1,4.4,12,closed,1854.09,1854.1,100000,100000,0.4.5,,"Rn220 40 KBq, 48h pulse-width"
xe100_150714_2100,1507142100,Rn220,other,S1,4.4,12,closed,1621.68,1621.7,100000,100000,0.4.5,,"Rn220 40 KBq, 48h pulse-width"
xe100_150714_2319,1507142319,Rn220,other,S1,4.4,12,closed,1459.43,1459.4,100000,100000,0.4.5,,"Rn220 40 KBq, 48h pulse-width"
xe100_150715_0140,1507150140,Rn220,other,S1,4.4,12,closed,1358.12,1358.1,100000,100000,0.4.5,,"Rn220 40 KBq, 48h pulse-width"
xe100_150715_0355,1507150355,Rn220,other,S1,4.4,12,closed,1281.41,1281.4,100000,100000,0.4.5,,"Rn220 40 KBq, 48h pulse-width"
xe100_150715_0610,1507150610,Rn220,other,S1,4.4,12,closed,1220.77,1220.8,100000,100000,0.4.5,,"Rn220 40 KBq, 48h pulse-width"
xe100_150715_0825,1507150825,Rn220,other,S1,4.4,12,closed,1167.46,1167.5,100000,100000,0.4.5,,"Rn220 40 KBq, 48h pulse-width"
xe100_150715_1037,1507151037,Rn220,other,S1,4.4,12,closed,1137.51,1137.5,100000,100000,0.4.5,,"Rn220 40 KBq, 48h pulse-width"
xe100_150715_1249,1507151249,Rn220,other,S1,4.4,12,closed,1105.27,1105.3,100000,100000,0.4.5,,"Rn220 40 KBq, 48h pulse-width"
xe100_150715_1504,1507151504,Rn220,other,S1,4.4,12,closed,1088.68,1088.7,100000,100000,0.4.5,,"Rn220 40 KBq, 48h pulse-width"
xe100_150715_1717,1507151717,Rn220,other,S1,4.4,12,closed,1058.15,1058.2,100000,100000,0.4.5,,"Rn220 40 KBq, 48h pulse-width"
xe100_150715_1928,1507151928,Rn220,other,S1,4.4,12,closed,1051.95,1052,100000,100000,0.4.5,,"Rn220 40 KBq, 48h pulse-width"
xe100_150715_2142,1507152142,Rn220,other,S1,4.4,12,closed,1044.86,1044.9,100000,100000,0.4.5,,"Rn220 40 KBq, 48h pulse-width"
xe100_150715_2358,1507152358,Rn220,other,S1,4.4,12,closed,1036,1036,100000,100000,0.4.5,,"Rn220 40 KBq, 48h pulse-width"
xe100_150716_0216,1507160216,Rn220,other,S1,4.4,12,closed,1022.09,1022.1,100000,100000,0.4.5,,"Rn220 40 KBq, 48h pulse-width"
xe100_150716_0430,1507160430,Rn220,other,S1,4.4,12,closed,1014.03,1014,100000,100000,0.4.5,,"Rn220 40 KBq, 48h pulse-width"
xe100_150716_0641,1507160641,Rn220,other,S1,4.4,12,closed,1014.7,1014.7,100000,100000,0.4.5,,"Rn220 40 KBq, 48h pulse-width"
xe100_150716_0850,1507160850,Rn220,other,S1,4.4,12,closed,634.635,634.6,63273,63273,0.4.5,,"Rn220 40 KBq, 48h pulse-width"
xe100_150716_1031,1507161031,Rn220,other,S1,4.4,12,closed,1164.51,1164.5,100000,100000,0.4.5,,"Rn220 40kBq, source closed"
xe100_150716_1243,1507161243,Rn220,other,S1,4.4,12,closed,1309.5,1309.5,100000,100000,0.4.5,,"Rn220 40kBq, source closed"
xe100_150716_1456,1507161456,Rn220,other,S1,4.4,12,closed,1489.19,1489.2,100000,100000,0.4.5,,"Rn220 40kBq, source closed"
xe100_150716_1706,1507161706,Rn220,other,S1,4.4,12,closed,1705.3,1705.3,100000,100000,0.4.5,,"Rn220 40kBq, source closed"
xe100_150716_1922,1507161922,Rn220,other,S1,4.4,12,closed,1960.39,1960.4,100000,100000,0.4.5,,"Rn220 40kBq, source closed"
xe100_150716_2141,1507162141,Rn220,other,S1,4.4,12,closed,2299.56,2299.6,100000,100000,0.4.5,,"Rn220 40kBq, source closed"
xe100_150717_0003,1507170003,Rn220,other,S1,4.4,12,closed,2719.04,2719,100000,100000,0.4.5,,"Rn220 40kBq, source closed"
xe100_150717_0241,1507170241,Rn220,other,S1,4.4,12,closed,3144.72,3144.7,100000,100000,0.4.5,,"Rn220 40kBq, source closed"
xe100_150717_0519,1507170519,Rn220,other,S1,4.4,12,closed,3687.05,3687.1,100000,100000,0.4.5,,"Rn220 40kBq, source closed"
xe100_150717_0802,1507170802,Rn220,other,S1,4.4,12,closed,4255.28,4255.3,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150717_1102,1507171102,Rn220,other,S1,4.4,12,closed,4904.36,4904.4,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150717_1344,1507171344,Rn220,other,S1,4.4,12,closed,5551.37,5551.4,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150717_1621,1507171621,Rn220,other,S1,4.4,12,closed,6177.75,6177.8,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150717_1856,1507171856,Rn220,other,S1,4.4,12,closed,6848.72,6848.7,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150717_2130,1507172130,Rn220,other,S1,4.4,12,closed,7663.37,7663.4,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150718_0007,1507180007,Rn220,other,S1,4.4,12,closed,8508.81,8508.8,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150718_0250,1507180250,Rn220,other,S1,4.4,12,closed,9676.36,9676.4,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150718_0548,1507180548,Rn220,other,S1,4.4,12,closed,11097,11097,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150718_0905,1507180905,Rn220,other,S1,4.4,12,closed,13096.7,13096.7,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150718_1252,1507181252,Rn220,other,S1,4.4,12,closed,15520,15520,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150718_1718,1507181718,Rn220,other,S1,4.4,12,closed,18930.2,18930.2,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150718_2238,1507182238,Rn220,other,S1,4.4,12,closed,23415.2,23415.2,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150719_0512,1507190512,Rn220,other,S1,4.4,12,closed,28638.3,28638.3,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150719_1313,1507191313,Rn220,other,S1,4.4,12,closed,34539.4,34539.4,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150719_2251,1507192251,Rn220,other,S1,4.4,12,closed,39175.9,39175.9,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150720_0947,1507200947,Rn220,other,S1,4.4,12,closed,2066.85,2066.8,5100,5100,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150720_1029,1507201029,LED,other,EXT,4.4,12,closed,1013.72,,100000,,,,
xe100_150720_1055,1507201055,Cs137,red,S1,4.4,12,closed,2132.66,2132.7,100000,100000,0.4.5,,
xe100_150720_1147,1507201147,Rn220,other,S1,4.4,12,closed,43290.7,43290.7,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150720_2352,1507202352,Rn220,other,S1,4.4,12,closed,44271.2,44271.2,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150721_1221,1507211221,Background,other,S1,4.4,12,closed,81965.1,81965.1,178044,178044,0.4.5,,Rn source Bypassed
xe100_150722_1113,1507221113,Background,other,S1,4.4,12,closed,83449.2,83449.2,178268,178268,0.4.5,,Rn source Bypassed
xe100_150723_1028,1507231028,Background,other,S1,4.4,12,closed,89788.3,89788.3,192317,192317,0.4.5,,Rn source Bypassed
xe100_150724_1130,1507241130,Background,other,S1,4.4,12,closed,90530.1,90530.1,192827,192827,0.4.5,,Rn source Bypassed
xe100_150725_1244,1507251244,Background,other,S1,4.4,12,closed,84677.4,84677.4,180296,180296,0.4.5,,Rn source Bypassed
xe100_150726_1221,1507261221,Background,other,S1,4.4,12,closed,84974.5,,179538,,0.4.5,,Rn source Bypassed
xe100_150727_1206,1507271206,LED,other,EXT,4.4,12,closed,1073.95,,100000,,,,
xe100_150727_1232,1507271232,Cs137,red,S1,4.4,12,closed,2096.85,2096.8,100000,100000,0.4.5,,
xe100_150727_1314,1507271314,Background,other,S1,4.4,12,closed,76697.6,76697.6,162245,162245,0.4.5,,Rn source Bypassed
xe100_150728_1040,1507281040,Rn220,other,S1,4.4,12,closed,5044.68,5044.7,100000,100000,0.4.5,,"Rn220 40 KBq, source open"
xe100_150728_1316,1507281316,Rn220,other,S1,4.4,12,closed,2996.73,2996.7,100000,100000,0.4.5,,"Rn220 40 KBq, source open"
xe100_150728_1540,1507281540,Rn220,other,S1,4.4,12,closed,2253.87,2253.9,100000,100000,0.4.5,,"Rn220 40 KBq, source open"
xe100_150728_1804,1507281804,Rn220,other,S1,4.4,12,closed,1873.47,1873.5,100000,100000,0.4.5,,"Rn220 40 KBq, source open"
xe100_150728_2048,1507282048,Rn220,other,S1,4.4,12,closed,1622.96,1623,100000,100000,0.4.5,,"Rn220 40 KBq, source open"
xe100_150728_2317,1507282317,Rn220,other,S1,4.4,12,closed,1464.04,1464,100000,100000,0.4.5,,"Rn220 40 KBq, source open"
xe100_150729_0146,1507290146,Rn220,other,S1,4.4,12,closed,1366.92,1366.9,100000,100000,0.4.5,,"Rn220 40 KBq, source open"
xe100_150729_0414,1507290414,Rn220,other,S1,4.4,12,closed,1282.03,1282,100000,100000,0.4.5,,"Rn220 40 KBq, source open"
xe100_150729_0642,1507290642,Rn220,other,S1,4.4,12,closed,1232.43,1232.4,100000,100000,0.4.5,,"Rn220 40 KBq, source open"
xe100_150729_0910,1507290910,Rn220,other,S1,4.4,12,closed,625.071,625.1,51850,51850,0.4.5,,"Rn220 40 KBq, source open"
xe100_150729_1030,1507291030,Rn220,other,S1,4.4,12,closed,1388.82,1388.8,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150729_1257,1507291257,Rn220,other,S1,4.4,12,closed,1570.62,1570.6,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150729_1517,1507291517,Rn220,other,S1,4.4,12,closed,1806.13,1806.1,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150729_1738,1507291738,Rn220,other,S1,4.4,12,closed,2103.92,2103.9,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150729_2005,1507292005,Rn220,other,S1,4.4,12,closed,2426,2426,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150729_2231,1507292231,Rn220,other,S1,4.4,12,closed,2793.91,2793.9,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150730_0055,1507300055,Rn220,other,S1,4.4,12,closed,3188.93,3188.9,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150730_0319,1507300319,Rn220,other,S1,4.4,12,closed,3618.06,3618.1,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150730_0540,1507300540,Rn220,other,S1,4.4,12,closed,4071.17,4071.2,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150730_0800,1507300800,Rn220,other,S1,4.4,12,closed,4552.36,4552.4,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150730_1019,1507301019,Rn220,other,S1,4.4,12,closed,5005.55,5005.6,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150730_1234,1507301234,Rn220,other,S1,4.4,12,closed,5526.38,5526.4,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150730_1555,1507301555,Rn220,other,S1,4.4,12,closed,6384.84,6384.8,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150730_1810,1507301810,Rn220,other,S1,4.4,12,closed,7032.12,7032.1,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150730_2031,1507302031,Rn220,other,S1,4.4,12,closed,7939,7939,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150730_2300,1507302300,Rn220,other,S1,4.4,12,closed,9061.03,9061,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150731_0146,1507310146,Rn220,other,S1,4.4,12,closed,10364.1,10364.1,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150731_0450,1507310450,Rn220,other,S1,4.4,12,closed,12037.9,12037.9,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150731_0819,1507310819,Rn220,other,S1,4.4,12,closed,14214.3,14214.3,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150731_1223,1507311223,Rn220,other,S1,4.4,12,closed,7030.51,7030.5,43020,43020,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150731_1422,1507311422,Rn220,other,S1,4.4,12,closed,18980.8,18980.8,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150731_1943,1507311943,Rn220,other,S1,4.4,12,closed,23605.1,23605.1,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150801_0221,1508010221,Rn220,other,S1,4.4,12,closed,29467.7,29467.7,100000,100000,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150801_1035,1508011035,Rn220,other,S1,4.4,12,closed,2973.52,2973.5,9213,9213,0.4.5,,"Rn220 40 KBq, source closed"
xe100_150801_1128,1508011128,Cs137,red,S1,4.4,12,closed,2087.85,2087.8,100000,100000,0.4.5,,
xe100_150801_1213,1508011213,Th232,around,S1,4.4,12,closed,2125.38,2125.4,250000,250000,0.4.5,,
xe100_150801_1305,1508011305,Th232,around,S1,4.4,12,closed,2137.41,2137.4,250000,250000,0.4.5,,
xe100_150801_1359,1508011359,Th232,around,S1,4.4,12,closed,2147.92,2147.9,250000,250000,0.4.5,,
xe100_150801_1453,1508011453,Th232,around,S1,4.4,12,closed,2161.52,2161.5,250000,250000,0.4.5,,
xe100_150801_1549,1508011549,Th232,around,S1,4.4,12,closed,2108.6,2108.6,250000,250000,0.4.5,,
xe100_150801_1640,1508011640,Th232,around,S1,4.4,12,closed,2117.86,2117.9,250000,250000,0.4.5,,
xe100_150801_1731,1508011731,Th232,around,S1,4.4,12,closed,2117.79,2117.8,250000,250000,0.4.5,,
xe100_150801_1824,1508011824,Th232,around,S1,4.4,12,closed,2171.62,2171.6,250000,250000,0.4.5,,
xe100_150801_1920,1508011920,Th232,around,S1,4.4,12,closed,2174.95,2174.9,250000,250000,0.4.5,,
xe100_150801_2018,1508012018,Th232,around,S1,4.4,12,closed,2166.18,2166.2,250000,250000,0.4.5,,
xe100_150801_2114,1508012114,Th232,around,S1,4.4,12,closed,2174.7,2174.7,250000,250000,0.4.5,,
xe100_150801_2213,1508012213,Th232,around,S1,4.4,12,closed,2118,2118,241794,243000,0.4.5,,
xe100_150801_2310,1508012310,Th232,around,S1,4.4,12,closed,2197.51,2197.5,250000,250000,0.4.5,,
xe100_150802_0007,1508020007,Th232,around,S1,4.4,12,closed,2184.11,2184.1,250000,250000,0.4.5,,
xe100_150802_0106,1508020106,Th232,around,S1,4.4,12,closed,2183.52,2183.5,250000,250000,0.4.5,,
xe100_150802_0204,1508020204,Th232,around,S1,4.4,12,closed,2173.51,2173.5,250000,250000,0.4.5,,
xe100_150802_0259,1508020259,Th232,around,S1,4.4,12,closed,2178.48,2178.5,250000,250000,0.4.5,,
xe100_150802_0400,1508020400,Th232,around,S1,4.4,12,closed,2211.87,2211.9,250000,250000,0.4.5,,
xe100_150802_0500,1508020500,Th232,around,S1,4.4,12,closed,2182.39,2182.4,250000,250000,0.4.5,,
xe100_150802_0555,1508020555,Th232,around,S1,4.4,12,closed,2196.69,2196.7,250000,250000,0.4.5,,
xe100_150802_0657,1508020657,Th232,around,S1,4.4,12,closed,2201.06,2201.1,250000,250000,0.4.5,,
xe100_150802_0754,1508020754,Th232,around,S1,4.4,12,closed,2183.88,2183.9,250000,250000,0.4.5,,
xe100_150802_0849,1508020849,Th232,around,S1,4.4,12,closed,2174.61,2174.6,250000,250000,0.4.5,,
xe100_150802_0946,1508020946,Th232,around,S1,4.4,12,closed,986.894,986.9,112755,112755,0.4.5,,
xe100_150802_1013,1508021013,Th232,around,S1,4.4,12,closed,2176.1,2176.1,250000,250000,0.4.5,,
xe100_150802_1110,1508021110,Th232,around,S1,4.4,12,closed,2211.2,2211.2,250000,250000,0.4.5,,
xe100_150802_1208,1508021208,Th232,around,S1,4.4,12,closed,2198.84,2198.8,250000,250000,0.4.5,,
xe100_150802_1307,1508021307,Th232,around,S1,4.4,12,closed,2182.67,2182.7,250000,250000,0.4.5,,
xe100_150802_1402,1508021402,Th232,around,S1,4.4,12,closed,2185.35,2185.3,250000,250000,0.4.5,,
xe100_150802_1458,1508021458,Th232,around,S1,4.4,12,closed,2208.67,2208.7,250000,250000,0.4.5,,
xe100_150802_1559,1508021559,Th232,around,S1,4.4,12,closed,2201.21,2201.2,250000,250000,0.4.5,,
xe100_150802_1656,1508021656,Th232,around,S1,4.4,12,closed,2189.28,2189.3,250000,250000,0.4.5,,
xe100_150802_1752,1508021752,Th232,around,S1,4.4,12,closed,2215.5,2215.5,250000,250000,0.4.5,,
xe100_150802_1850,1508021850,Th232,around,S1,4.4,12,closed,2194.79,2194.8,250000,250000,0.4.5,,
xe100_150802_1945,1508021945,Th232,around,S1,4.4,12,closed,2191.33,2191.3,250000,250000,0.4.5,,
xe100_150802_2046,1508022046,Th232,around,S1,4.4,12,closed,2193.37,2193.4,250000,250000,0.4.5,,
xe100_150803_1031,1508031031,LED,other,EXT,4.4,12,closed,1027.88,,100000,,,,
xe100_150803_1051,1508031051,Background,other,S1,4.4,12,closed,88615.8,88615.8,180812,180812,0.4.5,,Rn source Bypassed
xe100_150804_1137,1508041137,Background,other,S1,4.4,12,closed,85746.9,85746.9,170396,170396,0.4.5,,Rn source Bypassed
xe100_150805_1130,1508051130,Background,other,S1,4.4,12,closed,103081,103081,209489,209489,0.4.5,,Rn source Bypassed
xe100_150806_1655,1508061655,Background,other,S1,4.4,12,closed,68827.2,68827.2,133151,133151,0.4.5,,Rn source Bypassed
xe100_150807_1208,1508071208,Background,other,S1,4.4,12,closed,100113,100113,198703,198703,0.4.5,,Rn source Bypassed
xe100_150808_1602,1508081602,Background,other,S1,4.4,12,closed,85559.2,85559.2,173824,173824,0.4.5,,Rn source Bypassed
xe100_150809_1554,1508091554,Background,other,S1,4.4,12,closed,81946.2,81946.2,165337,165337,0.4.5,,Rn source Bypassed
xe100_150810_1453,1508101453,LED,other,EXT,4.4,12,closed,1076.28,,100000,,,,
xe100_150810_1528,1508101528,Cs137,red,S1,4.4,12,closed,2130.69,2130.7,100000,100000,0.4.5,,
xe100_150810_1636,1508101636,Background,other,S1,4.4,12,closed,8091.99,,24993,,,,"Rn source bypassed, getter bypassed since KNF pump burned"
xe100_151006_1451,1510061451,LED,other,EXT,4.4,12,closed,1005.64,,100000,,,,
xe100_151006_1524,1510061524,Cs137,red,S1,4.4,12,closed,2835.35,2835.3,100000,100000,0.4.5,,
xe100_151006_1705,1510061705,Background,other,S1,4.4,12,closed,5803,,10415,,,,External gas system bypassed
xe100_151008_1444,1510081444,Cs137,red,S1,4.4,12,closed,2208.62,2208.6,100000,100000,0.4.5,,
xe100_151009_1140,1510091140,Cs137,red,S1,4.4,12,closed,2077.49,2077.5,100000,100000,0.4.5,,
xe100_151012_1118,1510121118,Cs137,red,S1,4.4,12,closed,2183.55,2183.6,100000,100000,0.4.5,,
xe100_151012_1219,1510121219,LED,other,EXT,4.4,12,closed,1015.97,,100000,,,,
xe100_151013_1022,1510131022,Cs137,red,S1,4.4,12,closed,2153.18,2153.2,100000,100000,0.4.5,,
xe100_151014_1435,1510141435,Cs137,red,S1,4.4,12,closed,2149.83,2149.8,100000,100000,0.4.5,,
xe100_151015_1600,1510151600,Cs137,red,S1,4.4,12,closed,2314.33,2314.3,100000,100000,0.4.5,,
xe100_151016_1010,1510161010,Cs137,red,S1,4.4,12,closed,2329.6,2329.6,100000,100000,0.4.5,,
xe100_151016_1923,1510161923,LED,other,EXT,4.4,12,closed,10007.7,10007.7,1000000,1000000,0.4.5,,"Single Electron mode, LED off, 400us"
xe100_151016_2210,1510162210,LED,other,EXT,4.4,12,closed,10041.2,10041.2,1000000,1000000,0.4.5,,"Single Electron mode, LED off, 400us"
xe100_151017_0059,1510170059,LED,other,EXT,4.4,12,closed,10180.2,10180.2,1000000,1000000,0.4.5,,"Single Electron mode, LED off, 400us"
xe100_151017_0350,1510170350,LED,other,EXT,4.4,12,closed,10154.7,10154.7,1000000,1000000,0.4.5,,"Single Electron mode, LED off, 400us"
xe100_151017_0640,1510170640,LED,other,EXT,4.4,12,closed,10011.9,10011.9,1000000,1000000,0.4.5,,"Single Electron mode, LED off, 400us"
xe100_151017_0928,1510170928,LED,other,EXT,4.4,12,closed,10174.8,10174.8,1000000,1000000,0.4.5,,"Single Electron mode, LED off, 400us"
xe100_151017_1320,1510171320,LED,other,EXT,4.4,12,closed,10062.7,10062.7,1000000,1000000,0.4.5,,"Single Electron mode, LED off, 400us"
xe100_151017_1855,1510171855,LED,other,EXT,4.4,12,closed,10233.4,10233.4,1000000,1000000,0.4.5,,"Single Electron mode, LED off, 400us"
xe100_151018_0034,1510180034,LED,other,EXT,4.4,12,closed,10136.6,10136.6,1000000,1000000,0.4.5,,"Single Electron mode, LED off, 400us"
xe100_151018_0610,1510180610,LED,other,EXT,4.4,12,closed,10049.6,10049.6,1000000,1000000,0.4.5,,"Single Electron mode, LED off, 400us"
xe100_151018_1146,1510181146,LED,other,EXT,4.4,12,closed,10313.4,10313.4,1000000,1000000,0.4.5,,"Single Electron mode, LED off, 400us"
